elec_date,county_name,entity_description,race_number,race_description,race_party,tot_race_prec,race_prec_reporting,cand_number,cand_name,cand_party,cand_absmail_votes,cand_early_votes,cand_elecday_votes,cand_tot_votes
03/01/2016,KAY,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,10,BEN CARSON,REP,3,5,352,360
03/01/2016,KAY,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,11,LINDSEY GRAHAM,REP,0,0,2,2
03/01/2016,KAY,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,12,JOHN R. KASICH,REP,2,13,203,218
03/01/2016,KAY,CITY OF BLACKWELL,43601,FOR COUNCILMEMBER WARD 1  CITY OF BLACKWELL,,3,3,1,PEGGY MASSEY,,4,8,526,538
03/01/2016,KAY,CITY OF BLACKWELL,43601,FOR COUNCILMEMBER WARD 1  CITY OF BLACKWELL,,3,3,2,RICHARD H. BRADEN,,9,11,839,859
03/01/2016,KAY,CITY OF BLACKWELL,43601,FOR COUNCILMEMBER WARD 1  CITY OF BLACKWELL,,3,3,3,SHAWN WILSON,,2,1,88,91
03/01/2016,KAY,CITY OF NEWKIRK,43603,FOR COMMISSIONER NO. 2  CITY OF NEWKIRK,,1,1,1,JACK  BAGG,,1,43,296,340
03/01/2016,KAY,CITY OF NEWKIRK,43603,FOR COMMISSIONER NO. 2  CITY OF NEWKIRK,,1,1,2,BOB RANDOL,,1,2,37,40
03/01/2016,KAY,CITY OF NEWKIRK,43603,FOR COMMISSIONER NO. 2  CITY OF NEWKIRK,,1,1,3,DERECK CASSADY,,1,6,121,128
03/01/2016,KINGFISHER,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,1,MICHAEL A. STEINBERG,DEM,0,1,15,16
03/01/2016,KINGFISHER,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,2,BERNIE SANDERS,DEM,4,24,445,473
03/01/2016,KINGFISHER,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,3,KEITH JUDD,DEM,0,1,11,12
03/01/2016,KINGFISHER,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,4,HILLARY CLINTON,DEM,2,18,248,268
03/01/2016,KINGFISHER,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,5,ROQUE ROCKY DE LA FUENTE,DEM,0,0,2,2
03/01/2016,KINGFISHER,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,6,MARTIN J. O'MALLEY,DEM,0,1,23,24
03/01/2016,KINGFISHER,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,7,STAR LOCKE,DEM,1,1,11,13
03/01/2016,KINGFISHER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,1,DONALD J. TRUMP,REP,18,52,791,861
03/01/2016,KINGFISHER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,2,RAND PAUL,REP,2,1,7,10
03/01/2016,KINGFISHER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,3,CARLY FIORINA,REP,0,0,2,2
03/01/2016,KINGFISHER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,4,MARCO RUBIO,REP,8,35,692,735
03/01/2016,KINGFISHER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,5,RICK SANTORUM,REP,1,0,0,1
03/01/2016,KINGFISHER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,6,TED CRUZ,REP,15,43,901,959
03/01/2016,KINGFISHER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,7,JEB BUSH,REP,4,0,20,24
03/01/2016,KINGFISHER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,8,CHRIS CHRISTIE,REP,0,0,5,5
03/01/2016,KINGFISHER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,9,MIKE HUCKABEE,REP,0,0,6,6
03/01/2016,KINGFISHER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,10,BEN CARSON,REP,4,10,135,149
03/01/2016,KINGFISHER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,11,LINDSEY GRAHAM,REP,0,0,1,1
03/01/2016,KINGFISHER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,12,JOHN R. KASICH,REP,1,7,51,59
03/01/2016,KIOWA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,1,MICHAEL A. STEINBERG,DEM,4,0,11,15
03/01/2016,KIOWA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,2,BERNIE SANDERS,DEM,8,13,494,515
03/01/2016,KIOWA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,3,KEITH JUDD,DEM,0,0,18,18
03/01/2016,KIOWA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,4,HILLARY CLINTON,DEM,9,17,306,332
03/01/2016,KIOWA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,5,ROQUE ROCKY DE LA FUENTE,DEM,0,0,12,12
03/01/2016,KIOWA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,6,MARTIN J. O'MALLEY,DEM,1,3,37,41
03/01/2016,KIOWA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,7,STAR LOCKE,DEM,1,0,19,20
03/01/2016,KIOWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,1,DONALD J. TRUMP,REP,6,12,216,234
03/01/2016,KIOWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,2,RAND PAUL,REP,0,0,2,2
03/01/2016,KIOWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,3,CARLY FIORINA,REP,0,0,1,1
03/01/2016,KIOWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,4,MARCO RUBIO,REP,0,11,163,174
03/01/2016,KIOWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,5,RICK SANTORUM,REP,0,0,1,1
03/01/2016,KIOWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,6,TED CRUZ,REP,5,13,285,303
03/01/2016,KIOWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,7,JEB BUSH,REP,1,0,3,4
03/01/2016,KIOWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,8,CHRIS CHRISTIE,REP,0,0,0,0
03/01/2016,KIOWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,9,MIKE HUCKABEE,REP,0,0,3,3
03/01/2016,KIOWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,10,BEN CARSON,REP,0,1,43,44
03/01/2016,KIOWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,11,LINDSEY GRAHAM,REP,0,0,1,1
03/01/2016,KIOWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,12,JOHN R. KASICH,REP,1,4,20,25
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,1,MICHAEL A. STEINBERG,DEM,0,4,38,42
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,2,BERNIE SANDERS,DEM,13,73,766,852
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,3,KEITH JUDD,DEM,0,2,55,57
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,4,HILLARY CLINTON,DEM,20,41,438,499
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,5,ROQUE ROCKY DE LA FUENTE,DEM,0,4,18,22
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,6,MARTIN J. O'MALLEY,DEM,1,6,74,81
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,7,STAR LOCKE,DEM,0,2,44,46
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,1,DONALD J. TRUMP,REP,1,15,163,179
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,2,RAND PAUL,REP,0,0,0,0
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,3,CARLY FIORINA,REP,1,0,0,1
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,4,MARCO RUBIO,REP,2,9,78,89
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,5,RICK SANTORUM,REP,0,0,1,1
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,6,TED CRUZ,REP,4,10,156,170
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,7,JEB BUSH,REP,1,0,2,3
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,8,CHRIS CHRISTIE,REP,0,0,0,0
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,9,MIKE HUCKABEE,REP,0,0,3,3
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,10,BEN CARSON,REP,0,8,19,27
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,11,LINDSEY GRAHAM,REP,0,0,1,1
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,12,JOHN R. KASICH,REP,0,1,14,15
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",30008,COUNTY QUESTION NO. 1,,12,12,1,FOR THE PROPOSITION - YES,,17,86,732,835
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",30008,COUNTY QUESTION NO. 1,,12,12,2,AGAINST THE PROPOSITION - NO,,29,102,1296,1427
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",30009,COUNTY QUESTION NO. 2,,12,12,1,FOR THE PROPOSITION - YES,,26,104,909,1039
03/01/2016,LATIMER,"FEDERAL, STATE AND COUNTY",30009,COUNTY QUESTION NO. 2,,12,12,2,AGAINST THE PROPOSITION - NO,,21,82,1118,1221
03/01/2016,LEFLORE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,37,37,1,MICHAEL A. STEINBERG,DEM,0,3,95,98
03/01/2016,LEFLORE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,37,37,2,BERNIE SANDERS,DEM,14,104,2165,2283
03/01/2016,LEFLORE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,37,37,3,KEITH JUDD,DEM,1,5,155,161
03/01/2016,LEFLORE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,37,37,4,HILLARY CLINTON,DEM,28,77,1394,1499
03/01/2016,LEFLORE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,37,37,5,ROQUE ROCKY DE LA FUENTE,DEM,0,5,66,71
03/01/2016,LEFLORE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,37,37,6,MARTIN J. O'MALLEY,DEM,4,9,274,287
03/01/2016,LEFLORE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,37,37,7,STAR LOCKE,DEM,4,9,108,121
03/01/2016,LEFLORE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,37,37,1,DONALD J. TRUMP,REP,12,76,863,951
03/01/2016,LEFLORE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,37,37,2,RAND PAUL,REP,0,2,15,17
03/01/2016,LEFLORE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,37,37,3,CARLY FIORINA,REP,0,1,1,2
03/01/2016,LEFLORE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,37,37,4,MARCO RUBIO,REP,8,39,462,509
03/01/2016,LEFLORE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,37,37,5,RICK SANTORUM,REP,0,0,1,1
03/01/2016,LEFLORE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,37,37,6,TED CRUZ,REP,14,56,1228,1298
03/01/2016,LEFLORE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,37,37,7,JEB BUSH,REP,1,0,6,7
03/01/2016,LEFLORE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,37,37,8,CHRIS CHRISTIE,REP,1,0,0,1
03/01/2016,LEFLORE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,37,37,9,MIKE HUCKABEE,REP,0,0,21,21
03/01/2016,LEFLORE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,37,37,10,BEN CARSON,REP,4,5,185,194
03/01/2016,LEFLORE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,37,37,11,LINDSEY GRAHAM,REP,0,0,2,2
03/01/2016,LEFLORE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,37,37,12,JOHN R. KASICH,REP,1,8,43,52
03/01/2016,LINCOLN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,21,21,1,MICHAEL A. STEINBERG,DEM,0,4,37,41
03/01/2016,LINCOLN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,21,21,2,BERNIE SANDERS,DEM,23,74,1527,1624
03/01/2016,LINCOLN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,21,21,3,KEITH JUDD,DEM,0,1,41,42
03/01/2016,LINCOLN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,21,21,4,HILLARY CLINTON,DEM,24,54,1084,1162
03/01/2016,LINCOLN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,21,21,5,ROQUE ROCKY DE LA FUENTE,DEM,0,0,30,30
03/01/2016,LINCOLN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,21,21,6,MARTIN J. O'MALLEY,DEM,2,6,84,92
03/01/2016,LINCOLN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,21,21,7,STAR LOCKE,DEM,0,0,28,28
03/01/2016,LINCOLN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,1,DONALD J. TRUMP,REP,30,85,1483,1598
03/01/2016,LINCOLN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,2,RAND PAUL,REP,2,0,16,18
03/01/2016,LINCOLN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,3,CARLY FIORINA,REP,1,0,3,4
03/01/2016,LINCOLN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,4,MARCO RUBIO,REP,17,51,898,966
03/01/2016,LINCOLN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,5,RICK SANTORUM,REP,1,0,3,4
03/01/2016,LINCOLN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,6,TED CRUZ,REP,19,63,1829,1911
03/01/2016,LINCOLN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,7,JEB BUSH,REP,2,1,18,21
03/01/2016,LINCOLN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,8,CHRIS CHRISTIE,REP,1,0,4,5
03/01/2016,LINCOLN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,9,MIKE HUCKABEE,REP,0,0,14,14
03/01/2016,LINCOLN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,10,BEN CARSON,REP,2,15,340,357
03/01/2016,LINCOLN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,11,LINDSEY GRAHAM,REP,0,0,1,1
03/01/2016,LINCOLN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,12,JOHN R. KASICH,REP,2,7,95,104
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,22,22,1,MICHAEL A. STEINBERG,DEM,2,2,25,29
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,22,22,2,BERNIE SANDERS,DEM,42,91,1512,1645
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,22,22,3,KEITH JUDD,DEM,1,2,27,30
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,22,22,4,HILLARY CLINTON,DEM,59,87,1169,1315
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,22,22,5,ROQUE ROCKY DE LA FUENTE,DEM,0,0,13,13
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,22,22,6,MARTIN J. O'MALLEY,DEM,1,8,63,72
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,22,22,7,STAR LOCKE,DEM,2,2,17,21
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,22,22,1,DONALD J. TRUMP,REP,81,150,2015,2246
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,22,22,2,RAND PAUL,REP,2,2,25,29
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,22,22,3,CARLY FIORINA,REP,1,1,8,10
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,22,22,4,MARCO RUBIO,REP,43,111,1759,1913
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,22,22,5,RICK SANTORUM,REP,0,1,9,10
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,22,22,6,TED CRUZ,REP,63,155,2604,2822
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,22,22,7,JEB BUSH,REP,4,1,20,25
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,22,22,8,CHRIS CHRISTIE,REP,1,0,6,7
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,22,22,9,MIKE HUCKABEE,REP,0,0,12,12
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,22,22,10,BEN CARSON,REP,12,19,417,448
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,22,22,11,LINDSEY GRAHAM,REP,0,1,2,3
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,22,22,12,JOHN R. KASICH,REP,9,21,213,243
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",30006,COUNTY QUESTION,,22,22,1,FOR THE PROPOSITION - YES,,199,394,6084,6677
03/01/2016,LOGAN,"FEDERAL, STATE AND COUNTY",30006,COUNTY QUESTION,,22,22,2,AGAINST THE PROPOSITION - NO,,125,255,3821,4201
03/01/2016,LOVE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,1,MICHAEL A. STEINBERG,DEM,0,2,25,27
03/01/2016,LOVE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,2,BERNIE SANDERS,DEM,3,17,482,502
03/01/2016,LOVE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,3,KEITH JUDD,DEM,0,1,33,34
03/01/2016,LOVE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,4,HILLARY CLINTON,DEM,3,18,293,314
03/01/2016,LOVE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,5,ROQUE ROCKY DE LA FUENTE,DEM,0,1,31,32
03/01/2016,LOVE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,6,MARTIN J. O'MALLEY,DEM,0,4,40,44
03/01/2016,LOVE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,7,STAR LOCKE,DEM,0,2,27,29
03/01/2016,LOVE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,1,DONALD J. TRUMP,REP,3,11,202,216
03/01/2016,LOVE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,2,RAND PAUL,REP,0,1,2,3
03/01/2016,LOVE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,3,CARLY FIORINA,REP,0,0,0,0
03/01/2016,LOVE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,4,MARCO RUBIO,REP,0,11,63,74
03/01/2016,LOVE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,5,RICK SANTORUM,REP,0,0,0,0
03/01/2016,LOVE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,6,TED CRUZ,REP,1,5,169,175
03/01/2016,LOVE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,7,JEB BUSH,REP,0,0,0,0
03/01/2016,LOVE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,8,CHRIS CHRISTIE,REP,0,0,0,0
03/01/2016,LOVE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,9,MIKE HUCKABEE,REP,0,0,0,0
03/01/2016,LOVE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,10,BEN CARSON,REP,0,0,32,32
03/01/2016,LOVE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,11,LINDSEY GRAHAM,REP,0,0,0,0
03/01/2016,LOVE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,12,JOHN R. KASICH,REP,0,2,10,12
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,8,8,1,MICHAEL A. STEINBERG,DEM,1,1,12,14
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,8,8,2,BERNIE SANDERS,DEM,5,14,196,215
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,8,8,3,KEITH JUDD,DEM,2,0,5,7
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,8,8,4,HILLARY CLINTON,DEM,4,16,120,140
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,8,8,5,ROQUE ROCKY DE LA FUENTE,DEM,0,1,3,4
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,8,8,6,MARTIN J. O'MALLEY,DEM,0,1,15,16
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,8,8,7,STAR LOCKE,DEM,0,1,7,8
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,8,8,1,DONALD J. TRUMP,REP,16,36,429,481
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,8,8,2,RAND PAUL,REP,1,1,8,10
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,8,8,3,CARLY FIORINA,REP,1,0,0,1
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,8,8,4,MARCO RUBIO,REP,11,33,361,405
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,8,8,5,RICK SANTORUM,REP,0,0,0,0
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,8,8,6,TED CRUZ,REP,15,35,766,816
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,8,8,7,JEB BUSH,REP,1,2,18,21
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,8,8,8,CHRIS CHRISTIE,REP,2,0,8,10
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,8,8,9,MIKE HUCKABEE,REP,2,3,3,8
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,8,8,10,BEN CARSON,REP,1,4,101,106
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,8,8,11,LINDSEY GRAHAM,REP,0,0,1,1
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,8,8,12,JOHN R. KASICH,REP,1,6,38,45
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",30001,COUNTY QUESTION,,8,8,1,FOR THE PROPOSITION - YES,,40,105,1523,1668
03/01/2016,MAJOR,"FEDERAL, STATE AND COUNTY",30001,COUNTY QUESTION,,8,8,2,AGAINST THE PROPOSITION - NO,,24,50,597,671
03/01/2016,MARSHALL,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,1,MICHAEL A. STEINBERG,DEM,0,0,27,27
03/01/2016,MARSHALL,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,2,BERNIE SANDERS,DEM,6,36,696,738
03/01/2016,MARSHALL,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,3,KEITH JUDD,DEM,0,3,44,47
03/01/2016,MARSHALL,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,4,HILLARY CLINTON,DEM,9,18,373,400
03/01/2016,MARSHALL,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,5,ROQUE ROCKY DE LA FUENTE,DEM,0,0,27,27
03/01/2016,MARSHALL,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,6,MARTIN J. O'MALLEY,DEM,1,0,54,55
03/01/2016,MARSHALL,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,7,STAR LOCKE,DEM,1,2,22,25
